Site_ID,Machines_Per_Room,Current_Technology_Type,Revenue_Per_Machine_Last_12_Months,Digital_Payment_Percentage,Parent_Tier,Child_Tier,Setup_Configuration,Materials_Required,Rollout_Cost
Site_706,17,Type_D,17375.74115,41.62272195,Small Business,Bronze,Standard,3,948.9360097
Site_707,37,Type_C,12473.83523,4.77782143,Mid-Market,Gold,Compact,5,745.3035046
Site_708,38,Type_B,6155.874187,95.75777018,Enterprise,Bronze,Standard,8,3499.366243
Site_709,45,Type_A,5878.263939,73.46738624,Mid-Market,Gold,Compact,3,4133.913149
Site_710,39,Type_B,10013.57478,39.84461207,Enterprise,Bronze,Standard,7,2789.077778
Site_711,5,Type_A,16773.45466,70.34400878,Enterprise,Gold,Premium,8,746.2137868
Site_712,25,Type_C,15615.21402,28.55758359,Small Business,Silver,Compact,3,2909.617586
Site_713,10,Type_D,16829.22447,24.09947175,Mid-Market,Gold,Standard,2,4710.871677
Site_714,32,Type_D,12759.03585,89.74840359,Small Business,Gold,Compact,7,3189.259359
Site_715,21,Type_C,11602.98497,48.61455358,Mid-Market,Gold,Compact,9,4142.423698
Site_716,9,Type_D,7211.787901,49.11094444,Small Business,Bronze,Compact,1,4100.686918
Site_717,35,Type_D,9922.891304,63.07192298,Mid-Market,Bronze,Standard,3,4694.580949
Site_718,9,Type_A,11510.29049,6.707513743,Small Business,Bronze,Premium,5,3966.029445
Site_719,42,Type_C,6329.006445,17.24936801,Enterprise,Silver,Premium,3,3864.652313
Site_720,7,Type_B,8309.179291,30.27906181,Mid-Market,Silver,Premium,1,1553.461992
Site_721,27,Type_A,13973.37941,28.56733643,Mid-Market,Gold,Standard,7,769.6631989
Site_722,41,Type_C,16034.94671,53.82838562,Enterprise,Silver,Premium,7,2829.197593
Site_723,41,Type_A,19975.21267,7.90054789,Small Business,Gold,Standard,8,1059.953936
Site_724,14,Type_B,18996.69997,30.54045727,Mid-Market,Gold,Compact,5,4829.881443
Site_725,14,Type_B,14638.47799,27.10189383,Mid-Market,Gold,Compact,5,1804.661432
Site_726,23,Type_C,11318.7208,13.83090962,Small Business,Silver,Premium,5,4338.248915
Site_727,21,Type_B,14542.66047,72.59284107,Enterprise,Bronze,Standard,1,2244.310813
Site_728,25,Type_A,16784.77427,19.29290961,Small Business,Silver,Compact,5,1954.374124
Site_729,18,Type_B,6775.042864,80.4759397,Small Business,Gold,Standard,6,4708.213576
Site_730,13,Type_A,11148.57335,65.46580478,Small Business,Gold,Standard,1,2134.951574
Site_731,5,Type_A,17597.03428,66.43895457,Mid-Market,Silver,Compact,7,2256.295589
Site_732,49,Type_B,10757.49428,2.147453161,Enterprise,Gold,Standard,1,977.4130083
Site_733,17,Type_C,13578.08407,14.34627763,Enterprise,Gold,Compact,2,3517.009994
Site_734,8,Type_D,13816.54041,29.88301384,Small Business,Silver,Compact,2,1799.777365
Site_735,5,Type_B,7767.143797,27.29432384,Mid-Market,Silver,Compact,5,3135.218755
Site_736,44,Type_A,10433.53162,43.79272056,Small Business,Silver,Standard,7,3161.082668
Site_737,36,Type_A,10017.66933,5.290933289,Mid-Market,Gold,Compact,1,3736.39863
Site_738,38,Type_B,5392.950628,50.37412471,Mid-Market,Gold,Standard,1,3853.586688
Site_739,32,Type_C,5362.876458,61.94822901,Mid-Market,Bronze,Compact,1,2815.035955
Site_740,35,Type_C,17475.45566,83.69646631,Mid-Market,Bronze,Compact,6,1989.463764
Site_741,12,Type_A,9096.06215,21.37943477,Enterprise,Silver,Premium,2,4268.529027
Site_742,43,Type_A,12771.18149,26.55560679,Mid-Market,Bronze,Premium,1,1894.395422
Site_743,30,Type_C,9480.883604,61.56449615,Mid-Market,Gold,Premium,6,2783.790925
Site_744,38,Type_D,19110.18868,97.4806586,Small Business,Bronze,Standard,2,2305.636624
Site_745,7,Type_B,8889.451383,16.10026723,Small Business,Gold,Standard,6,4347.852737
Site_746,16,Type_A,11444.85219,98.85820165,Enterprise,Silver,Compact,8,2443.63339
Site_747,5,Type_A,18090.95376,29.63002204,Small Business,Silver,Compact,2,2237.44635
Site_748,48,Type_C,17629.0035,2.974289027,Mid-Market,Gold,Compact,9,3604.206618
Site_749,9,Type_B,7791.521268,56.23386719,Small Business,Bronze,Compact,8,3210.984994
Site_750,34,Type_C,17039.64965,76.5026595,Enterprise,Silver,Standard,1,982.6107507
Site_751,34,Type_B,11872.8033,29.512899,Small Business,Silver,Compact,7,2786.759629
Site_752,21,Type_B,12244.53308,18.2871858,Small Business,Bronze,Compact,6,3809.652747
Site_753,27,Type_B,7002.199586,45.35696839,Enterprise,Bronze,Premium,6,4964.336441
Site_754,19,Type_A,6209.022706,3.296472474,Enterprise,Gold,Compact,6,3331.160753
Site_755,41,Type_D,15919.0896,94.83312783,Mid-Market,Bronze,Compact,6,2166.318799
Site_756,25,Type_C,12446.91729,49.52044017,Small Business,Bronze,Compact,7,1517.682199
Site_757,18,Type_D,11552.76054,28.15460527,Mid-Market,Bronze,Standard,3,4427.736054
Site_758,6,Type_C,15942.62343,13.73595289,Small Business,Gold,Premium,6,4165.543455
Site_759,15,Type_B,16482.69348,82.07443881,Small Business,Gold,Compact,3,1552.652694
Site_760,43,Type_A,7383.622515,19.99965182,Mid-Market,Silver,Compact,7,1402.844406
Site_761,42,Type_D,14153.37724,44.72929243,Small Business,Gold,Premium,7,3718.115496
Site_762,38,Type_A,7030.311234,60.3446318,Small Business,Silver,Compact,8,1917.284279
Site_763,42,Type_C,16270.62629,86.82849714,Small Business,Bronze,Standard,2,1878.794593
Site_764,38,Type_A,14854.32734,13.47042411,Enterprise,Silver,Compact,9,1185.306112
Site_765,22,Type_A,19349.21932,84.27267918,Mid-Market,Silver,Standard,5,1687.889839
Site_766,34,Type_D,6034.370245,69.02121408,Enterprise,Bronze,Standard,9,2423.784009
Site_767,19,Type_B,5855.820817,70.9954468,Mid-Market,Silver,Compact,5,3797.772518
Site_768,31,Type_A,9232.80612,12.85859658,Mid-Market,Gold,Premium,7,2013.386425
Site_769,38,Type_B,8925.585256,32.72970058,Small Business,Gold,Standard,9,1978.719528
Site_770,42,Type_C,8704.681986,20.33186028,Mid-Market,Gold,Premium,4,1782.109636
Site_771,37,Type_A,18593.81871,74.95321012,Enterprise,Gold,Compact,2,2652.276504
Site_772,28,Type_D,8743.192998,37.51259004,Enterprise,Silver,Standard,9,1312.865141
Site_773,19,Type_C,9079.245892,42.82540169,Enterprise,Silver,Compact,2,2685.338303
Site_774,34,Type_C,16390.97394,16.71696232,Mid-Market,Bronze,Premium,3,3668.790003
Site_775,46,Type_D,11746.09764,9.391293952,Enterprise,Silver,Compact,2,634.0572681
Site_776,21,Type_A,16650.65835,98.78432285,Mid-Market,Silver,Compact,3,544.0072114
Site_777,9,Type_A,5980.492363,32.59800809,Enterprise,Silver,Standard,6,838.0530957
Site_778,33,Type_C,12313.56791,94.81642009,Enterprise,Bronze,Compact,3,2910.470278
Site_779,8,Type_A,5504.204003,45.11413349,Mid-Market,Gold,Compact,8,4345.047874
Site_780,14,Type_B,5939.798052,71.2367271,Enterprise,Silver,Compact,6,521.9800971
Site_781,21,Type_D,18596.5618,69.32234005,Small Business,Bronze,Standard,7,4714.975871
Site_782,14,Type_B,7088.680567,64.70414965,Mid-Market,Bronze,Premium,1,978.2533021
Site_783,21,Type_A,12986.31023,37.8707551,Mid-Market,Bronze,Premium,3,4288.925876
Site_784,24,Type_C,11166.43404,66.59500343,Mid-Market,Gold,Compact,3,2672.846442
Site_785,28,Type_D,10210.14989,26.73009494,Small Business,Silver,Standard,2,3467.108243
Site_786,9,Type_A,18497.50019,59.54726144,Mid-Market,Bronze,Compact,7,2798.07343
Site_787,38,Type_A,5327.350952,93.16467997,Enterprise,Gold,Premium,9,2646.717013
Site_788,10,Type_C,14956.84529,21.62401575,Enterprise,Bronze,Standard,4,4257.047428
Site_789,6,Type_C,19450.91651,71.42416754,Enterprise,Bronze,Premium,5,3901.488708
Site_790,17,Type_B,13402.52275,56.72331204,Mid-Market,Bronze,Premium,3,2675.310064
Site_791,47,Type_D,19052.33693,31.45561168,Enterprise,Bronze,Standard,9,1002.361682
Site_792,47,Type_D,5783.868189,66.75438429,Mid-Market,Bronze,Standard,4,1019.313317
Site_793,15,Type_C,11281.89979,94.34143439,Enterprise,Gold,Compact,5,4106.927573
Site_794,27,Type_B,8902.366864,62.6078953,Small Business,Silver,Compact,1,2882.257796
Site_795,20,Type_D,15962.31447,5.555141731,Small Business,Silver,Premium,2,2667.151131
Site_796,35,Type_C,19719.45636,35.82656027,Small Business,Silver,Standard,9,3562.550786
Site_797,15,Type_A,8847.950937,32.85208513,Small Business,Silver,Standard,2,4364.787125
Site_798,20,Type_D,14812.61902,36.77178464,Mid-Market,Gold,Compact,5,3329.92915
Site_799,12,Type_B,7971.464491,80.1007861,Enterprise,Gold,Premium,8,3932.815561
Site_800,8,Type_B,13479.95382,58.16661359,Small Business,Gold,Premium,3,3943.717359
Site_801,44,Type_B,11958.9873,24.90602016,Mid-Market,Bronze,Compact,6,2103.17652
Site_802,8,Type_A,19580.07994,89.86271024,Small Business,Bronze,Standard,4,1733.37438
Site_803,29,Type_D,14127.90909,72.21472239,Small Business,Bronze,Compact,7,4105.238302
Site_804,7,Type_D,10242.59558,72.36808915,Mid-Market,Silver,Compact,3,2197.304563
Site_805,36,Type_A,6711.436773,56.79810724,Mid-Market,Bronze,Compact,6,4565.012029
Site_806,7,Type_D,7268.702431,1.963125906,Enterprise,Silver,Compact,9,813.6081353
Site_807,31,Type_A,8379.753949,93.24974533,Enterprise,Bronze,Standard,1,761.9788043
Site_808,33,Type_A,8764.49992,48.12990056,Small Business,Silver,Compact,3,4671.51872
Site_809,36,Type_A,17759.24087,82.0635318,Small Business,Bronze,Standard,2,3418.047114
Site_810,23,Type_B,13418.34182,2.932345459,Enterprise,Bronze,Compact,8,2208.197104
Site_811,25,Type_D,12850.86367,88.66964953,Enterprise,Gold,Premium,7,3897.771867
Site_812,9,Type_A,6721.533078,59.63989976,Mid-Market,Bronze,Standard,2,3525.470645
Site_813,22,Type_D,17902.0954,26.21150152,Enterprise,Bronze,Premium,6,2890.404711
Site_814,32,Type_B,15842.21455,29.5445572,Enterprise,Gold,Compact,3,944.930042
Site_815,46,Type_A,6015.025429,57.72713631,Small Business,Silver,Compact,8,4154.808143
Site_816,26,Type_C,15617.52646,65.3475832,Enterprise,Gold,Compact,3,4397.104358
Site_817,25,Type_B,13153.07326,60.23876214,Small Business,Gold,Standard,9,1274.759098
Site_818,10,Type_C,6225.880186,73.57237368,Enterprise,Silver,Premium,1,4327.302434
Site_819,5,Type_D,11874.50962,79.46670613,Mid-Market,Bronze,Standard,5,4450.3129
Site_820,9,Type_D,12270.44431,51.69603024,Enterprise,Silver,Standard,3,2972.428755
Site_821,45,Type_B,7486.618102,73.14662439,Enterprise,Bronze,Compact,6,3452.805663
Site_822,16,Type_D,19185.47221,71.25383351,Enterprise,Bronze,Premium,2,2220.06794
Site_823,30,Type_C,17749.63057,34.32439365,Small Business,Silver,Compact,9,1768.062414
Site_824,38,Type_A,15035.33506,3.14626683,Mid-Market,Gold,Standard,6,3748.924161
Site_825,18,Type_A,11934.43342,39.63627994,Enterprise,Silver,Compact,7,4378.438171
Site_826,30,Type_A,11176.48312,92.30205329,Small Business,Bronze,Premium,5,3443.348988
Site_827,49,Type_B,14764.60201,92.44163861,Mid-Market,Silver,Compact,9,2802.157748
Site_828,31,Type_D,13181.47804,4.857677915,Small Business,Silver,Premium,1,1215.161451
Site_829,13,Type_C,5934.096588,70.27092097,Small Business,Bronze,Premium,5,740.5642067
Site_830,30,Type_D,12687.53973,90.79330139,Mid-Market,Gold,Compact,6,2505.613056
Site_831,26,Type_D,17096.05426,40.09554128,Enterprise,Silver,Standard,7,722.0730366
Site_832,34,Type_D,11888.59816,37.63512217,Small Business,Bronze,Compact,4,3062.005844
Site_833,47,Type_A,5779.348663,35.14951799,Small Business,Bronze,Standard,1,2222.281361
Site_834,21,Type_C,16794.17299,73.25979721,Enterprise,Silver,Standard,8,3907.351039
Site_835,30,Type_C,8020.456732,98.48893158,Enterprise,Gold,Compact,4,1875.418236
Site_836,40,Type_D,8879.312523,3.498463055,Mid-Market,Silver,Standard,3,3168.422154
Site_837,5,Type_A,7470.595301,74.91069543,Mid-Market,Gold,Standard,7,2919.575848
Site_838,12,Type_A,9953.225973,32.39737119,Mid-Market,Gold,Compact,2,521.2059149
Site_839,39,Type_C,16351.27259,29.33701301,Enterprise,Gold,Compact,8,825.7522922
Site_840,19,Type_A,12790.78789,38.99925829,Small Business,Gold,Compact,6,1806.656956
Site_841,26,Type_A,8073.219112,68.70926058,Small Business,Silver,Standard,7,4470.057865
Site_842,18,Type_A,18167.45117,72.89037462,Mid-Market,Bronze,Premium,5,1161.567297
Site_843,30,Type_B,18193.72782,40.23317173,Enterprise,Bronze,Standard,9,3699.024487
Site_844,32,Type_D,18058.67638,13.39043664,Small Business,Bronze,Premium,5,4880.149548
Site_845,27,Type_C,8581.943171,5.326627108,Mid-Market,Bronze,Compact,5,4057.553987
Site_846,18,Type_C,11768.59016,89.40941956,Small Business,Bronze,Premium,3,1593.254128
Site_847,28,Type_B,19774.84484,84.51713874,Small Business,Bronze,Compact,1,4587.643672
Site_848,6,Type_D,16580.18714,5.526374122,Enterprise,Silver,Compact,2,918.9822043
Site_849,49,Type_C,5407.511318,26.34647717,Enterprise,Gold,Premium,8,2606.638738
Site_850,30,Type_A,5978.068869,11.70061752,Small Business,Bronze,Compact,1,4493.938585
Site_851,18,Type_C,11958.97065,79.73673659,Mid-Market,Silver,Premium,7,3385.695692
Site_852,11,Type_A,18638.30309,41.24141289,Enterprise,Bronze,Compact,5,2361.400541
Site_853,7,Type_B,13080.52697,29.88604056,Small Business,Bronze,Standard,3,1817.6579
Site_854,27,Type_A,12467.18762,31.98881146,Enterprise,Gold,Standard,7,2187.947324
Site_855,47,Type_C,6582.105499,59.18483091,Enterprise,Gold,Compact,9,2790.238015
Site_856,49,Type_C,14851.70157,98.46051083,Enterprise,Gold,Compact,2,1935.697684
Site_857,22,Type_C,17331.54741,41.70739432,Small Business,Bronze,Premium,8,4860.355379
Site_858,42,Type_B,10706.30011,74.68984608,Mid-Market,Bronze,Standard,9,4698.849439
Site_859,39,Type_B,16634.17776,54.97457539,Mid-Market,Bronze,Premium,3,4418.021607
Site_860,19,Type_D,19467.14981,4.241898492,Mid-Market,Gold,Compact,2,2398.23426
Site_861,29,Type_C,8056.496887,60.09646824,Enterprise,Silver,Compact,7,3610.857962
Site_862,41,Type_A,12849.94447,16.01983933,Small Business,Bronze,Premium,5,4562.731882
Site_863,32,Type_B,9307.069371,81.14593943,Enterprise,Bronze,Compact,5,4326.932695
Site_864,14,Type_C,16892.81629,32.7539502,Mid-Market,Bronze,Standard,5,2364.471563
Site_865,43,Type_C,13663.90049,2.299304556,Mid-Market,Silver,Premium,4,1005.737222
Site_866,21,Type_B,14518.73626,89.81068991,Small Business,Bronze,Standard,5,840.3366373
Site_867,43,Type_D,16968.71239,99.16800578,Enterprise,Silver,Standard,4,3096.788204
Site_868,26,Type_B,10939.55709,56.64172074,Mid-Market,Bronze,Standard,6,3391.825708
Site_869,30,Type_B,18726.35103,90.73745169,Small Business,Silver,Premium,4,4324.291721
Site_870,48,Type_A,12995.43301,25.16156503,Enterprise,Bronze,Compact,2,1816.317592
Site_871,29,Type_A,7369.322343,8.545133615,Enterprise,Gold,Standard,9,1253.617207
Site_872,21,Type_D,15438.48677,56.59790273,Mid-Market,Gold,Standard,2,2205.526249
Site_873,17,Type_C,16898.92026,74.12883578,Mid-Market,Gold,Standard,9,2091.088056
Site_874,24,Type_B,9751.425156,56.5596681,Enterprise,Gold,Compact,6,1096.110293
Site_875,29,Type_D,17857.68885,27.65521821,Enterprise,Bronze,Compact,9,3525.271936
Site_876,8,Type_A,18592.14882,99.09458384,Mid-Market,Gold,Premium,9,2789.113733
Site_877,14,Type_B,9153.567311,41.05460105,Enterprise,Silver,Compact,3,3745.052403
Site_878,7,Type_C,19752.82209,38.67083151,Mid-Market,Gold,Premium,1,2087.110041
Site_879,45,Type_A,7110.672921,36.23117531,Enterprise,Gold,Premium,1,1965.659952
Site_880,49,Type_A,8030.235026,75.797792,Mid-Market,Gold,Premium,3,2626.591339
Site_881,22,Type_A,7763.372589,28.59472766,Small Business,Bronze,Premium,5,4448.333054
Site_882,40,Type_D,18409.84565,90.86085137,Mid-Market,Gold,Premium,3,681.2658803
Site_883,26,Type_C,14814.38828,80.07296635,Mid-Market,Silver,Standard,9,4121.747678
Site_884,38,Type_B,7281.564248,12.25299533,Small Business,Gold,Compact,9,2160.444257
Site_885,12,Type_D,11604.85128,26.12768493,Enterprise,Gold,Standard,3,4345.785616
Site_886,44,Type_D,14229.47038,98.6254446,Small Business,Gold,Premium,3,4109.91354
Site_887,48,Type_D,6251.961275,75.16237396,Mid-Market,Silver,Compact,5,2069.425613
Site_888,23,Type_A,18236.24553,78.5593517,Enterprise,Gold,Standard,2,3622.444409
Site_889,46,Type_C,17054.05303,72.9193672,Small Business,Silver,Standard,6,1218.347405
Site_890,45,Type_D,12578.1016,75.24402297,Enterprise,Silver,Premium,7,4533.266985
Site_891,41,Type_B,19506.89923,93.74737043,Enterprise,Gold,Standard,9,2320.20979
Site_892,10,Type_C,11266.41469,54.10594834,Small Business,Silver,Standard,6,2550.315269
Site_893,30,Type_B,19761.65479,26.72665252,Enterprise,Bronze,Standard,3,3675.91573
Site_894,38,Type_C,15018.79998,39.32682753,Small Business,Gold,Standard,5,4193.781065
Site_895,49,Type_B,14520.0691,32.71283314,Mid-Market,Gold,Standard,4,1563.542345
Site_896,10,Type_A,7489.323429,91.88508215,Enterprise,Silver,Premium,5,3476.075629
Site_897,41,Type_D,18228.91637,4.850928982,Mid-Market,Silver,Premium,8,2263.991198
Site_898,37,Type_B,11412.34532,16.15081662,Mid-Market,Gold,Standard,8,2159.163158
Site_899,26,Type_C,7433.501087,19.49096815,Enterprise,Bronze,Premium,6,3605.116208
Site_900,25,Type_D,5189.1128,17.7016195,Small Business,Silver,Premium,1,2242.324734
Site_901,10,Type_D,13396.33525,6.728949187,Enterprise,Silver,Compact,8,2057.488251
Site_902,10,Type_C,12910.99433,45.57460339,Mid-Market,Bronze,Standard,8,4261.497837
Site_903,8,Type_B,15790.30434,79.97179821,Mid-Market,Bronze,Premium,2,955.7425572
Site_904,34,Type_A,18353.8708,38.32163921,Small Business,Gold,Premium,4,3541.516803
Site_905,15,Type_A,6191.09877,25.71185063,Enterprise,Bronze,Standard,2,1619.264272
Site_906,34,Type_B,15972.44736,26.20826066,Mid-Market,Gold,Compact,4,569.7420882
Site_907,35,Type_D,7811.179161,47.85509758,Mid-Market,Bronze,Standard,7,1250.43921
Site_908,28,Type_D,17872.6558,93.15412807,Mid-Market,Silver,Compact,9,3229.976884
Site_909,13,Type_D,17285.95271,62.88870616,Small Business,Gold,Standard,8,3691.072362
Site_910,7,Type_D,13111.90632,7.923339154,Mid-Market,Gold,Standard,9,594.760026
Site_911,35,Type_B,15653.64198,41.55510902,Mid-Market,Gold,Standard,8,663.9144949
Site_912,44,Type_D,9715.251698,46.16680567,Enterprise,Bronze,Standard,2,4561.439517
Site_913,41,Type_C,12067.51848,73.11464856,Enterprise,Silver,Compact,7,829.8761815
Site_914,40,Type_D,17324.55347,63.15510801,Mid-Market,Gold,Compact,2,4523.819714
Site_915,28,Type_A,11888.97796,10.46539108,Mid-Market,Gold,Premium,2,1526.746612
Site_916,35,Type_D,10366.97398,33.35369525,Enterprise,Gold,Standard,4,3830.080101
Site_917,10,Type_B,12413.18671,21.26129732,Small Business,Gold,Compact,1,1893.79962
Site_918,6,Type_A,17423.73879,54.56545769,Small Business,Silver,Compact,5,4364.384115
Site_919,24,Type_B,10028.12071,36.97527805,Small Business,Bronze,Compact,6,3652.046894
Site_920,32,Type_B,7606.423897,75.16163913,Small Business,Silver,Standard,9,2308.160564
Site_921,15,Type_A,15680.2103,29.45391697,Small Business,Gold,Premium,8,843.3610438
Site_922,8,Type_B,17389.67319,57.23986663,Small Business,Silver,Compact,2,3797.150827
Site_923,19,Type_B,6509.562178,55.74544852,Small Business,Gold,Standard,1,3275.981402
Site_924,10,Type_D,8598.111691,35.06776754,Small Business,Bronze,Compact,2,513.1027303
Site_925,34,Type_C,7129.579846,6.371937853,Enterprise,Bronze,Compact,7,542.3893519
Site_926,42,Type_B,10219.12117,93.59936534,Small Business,Bronze,Premium,4,4139.568379
Site_927,6,Type_B,11755.26468,17.52567627,Small Business,Gold,Compact,5,1667.298825
Site_928,19,Type_B,16232.39505,70.76168896,Small Business,Silver,Compact,7,3362.601505
Site_929,15,Type_D,14767.21377,55.60805455,Mid-Market,Bronze,Standard,3,2543.964889
Site_930,12,Type_C,14313.92851,97.80866712,Enterprise,Gold,Standard,2,4385.435065
Site_931,30,Type_A,10285.6242,69.89539222,Enterprise,Gold,Premium,7,4626.325009
Site_932,49,Type_D,17621.7133,49.73687574,Enterprise,Silver,Standard,5,4985.634707
Site_933,48,Type_D,12069.30751,94.38239227,Small Business,Bronze,Standard,1,1191.578611
Site_934,9,Type_C,19686.57407,50.89042706,Small Business,Gold,Premium,1,4383.338209
Site_935,10,Type_C,14512.13207,7.288937114,Mid-Market,Silver,Compact,9,1697.096195
Site_936,30,Type_D,6893.971123,89.46067819,Enterprise,Bronze,Premium,5,3158.671437
Site_937,8,Type_A,15142.66343,23.55592719,Small Business,Silver,Standard,1,2775.977752
